"id","user","aviso","pedido","pedido_cliente","item","ordem","cliente","quant_a_fat","quant_fat","quant","entrega","data_saida","codprod","descricao","desenho","matriz","statuspv","statusav"
"8625","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"5798","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3",NULL,"10003483379","SIM","0","0"
"8626","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6799","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-01",NULL,"10003482002","SIM","0","0"
"8627","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6800","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-01-1",NULL,"10003482002","SIM","0","0"
"8628","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6801","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-01-2",NULL,"10003482002","SIM","0","0"
"8629","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6802","WEG_ITAJAI","4",NULL,NULL,"2024-03-01",NULL,"13358340-3-01-3",NULL,"10003482002","SIM","0","0"
"8630","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6803","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-02",NULL,"10003482236","SIM","0","0"
"8631","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6804","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-02-1",NULL,"10003482236","SIM","0","0"
"8632","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6805","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-02-2",NULL,"10003482236","SIM","0","0"
"8633","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6806","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-02-3",NULL,"10003482236","SIM","0","0"
"8634","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6807","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-06",NULL,"10003521551","SIM","0","0"
"8635","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6808","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-07",NULL,"10003482119","SIM","0","0"
"8636","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6809","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-3-08",NULL,"10003521492","SIM","0","0"
"8637","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6810","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-4",NULL,"10004489762","SIM","0","0"
"8638","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6811","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-4-01",NULL,"10004489842","SIM","0","0"
"8639","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6812","WEG_ITAJAI","1",NULL,NULL,"2024-03-01",NULL,"13358340-4-02",NULL,"10004489857","SIM","0","0"
"8640","ANA GABRIELA",NULL,"5935","4515243125-10",NULL,"6813","WEG_ITAJAI","48",NULL,NULL,"2024-03-01",NULL,"13358340-5.3",NULL,"10003801134","SIM","0","0"
"8641","ANA GABRIELA","045/24","2043","4515258629-30",NULL,"6828","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15970137",NULL,"10008511425","SIM","0","0"
"8642","ANA GABRIELA",NULL,"2043","4515258629-30",NULL,"6829","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15970137-1",NULL,"10008511307","SIM","0","0"
"8643","ANA GABRIELA",NULL,"2043","4515258629-30",NULL,"6830","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15970137-2",NULL,"10008511327","SIM","0","0"
"8644","ANA GABRIELA",NULL,"2043","4515258629-30",NULL,"6831","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15970137-3",NULL,"10008511406","SIM","0","0"
"8645","ANA GABRIELA",NULL,"2043","4515258629-30",NULL,"6832","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15970137-4",NULL,"10008754218","SIM","0","0"
"8646","ANA GABRIELA","045/24","2041","4515258629-10",NULL,"6826","WEG_ITAJAI","42",NULL,NULL,"2024-03-15",NULL,"16110422",NULL,"10008754959","SIM","0","0"
"8647","ANA GABRIELA","045/24","2042","4515258629-20",NULL,"6827","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15975244",NULL,"10008520095","SIM","0","0"
"8648","ANA GABRIELA",NULL,"2040","4515278025-10",NULL,"6823","WEG_ITAJAI","3",NULL,NULL,"2024-02-23",NULL,"15967961",NULL,"10008507813","SIM","0",NULL
"8649","ANA GABRIELA",NULL,"2040","4515278025-10",NULL,"6824","WEG_ITAJAI","3",NULL,NULL,"2024-02-23",NULL,"15967961-1",NULL,"10008507813","SIM","0",NULL
"8650","ANA GABRIELA","045/24","2040","4515278025-10",NULL,"6825","WEG_ITAJAI","6",NULL,NULL,"2024-02-23",NULL,"15967961-2",NULL,"10008507813","SIM","0","2"
"8651","ANA GABRIELA","045/24","2039","4515293714-10",NULL,"6820","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15967965",NULL,"10008507821","SIM","0","0"
"8652","ANA GABRIELA",NULL,"2039","4515293714-10",NULL,"6821","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15967965-1",NULL,"10008507821","SIM","0","0"
"8653","ANA GABRIELA",NULL,"2039","4515293714-10",NULL,"6822","WEG_ITAJAI","42",NULL,NULL,"2024-03-15",NULL,"15967965-2",NULL,"10008507821","SIM","0","0"
"8654","ANA GABRIELA","045/24","2038","4515278511-10",NULL,"6817","WEG_ITAJAI","54",NULL,NULL,"2024-03-15",NULL,"15967961",NULL,"10008507813","SIM","0","0"
"8655","ANA GABRIELA",NULL,"2038","4515278511-10",NULL,"6818","WEG_ITAJAI","54",NULL,NULL,"2024-03-15",NULL,"15967961-1",NULL,"10008507813","SIM","0","0"
"8656","ANA GABRIELA",NULL,"2038","4515278511-10",NULL,"6819","WEG_ITAJAI","108",NULL,NULL,"2024-03-15",NULL,"15967961-2",NULL,"10008507813","SIM","0","0"
"8657","ANA GABRIELA","038/24","2037","4201682615","10","6816","WEG_ITAJAI","36",NULL,NULL,"2024-02-21",NULL,"HIHI300022-01","SUPORTE ""Z"" P/ CABINE FK-3-1/GL 314","28760407","SIM","0","2"
"8658","ANA GABRIELA",,"2036","4201678253","50","6815","GE_RMG","200",NULL,NULL,"2024-02-29",NULL,"HVRML-W-022577","PLACA AL FIXAÇÃO VIROLA OSKF","RML-W-022577","SIM","0","0"
"8659","ANA GABRIELA",NULL,"1968","4201666708-40",NULL,"6523","GE_BAT","1",NULL,NULL,"2024-01-25",NULL,"HIHI300497-01",NULL,"HI300497-01",NULL,"0",NULL
"8660","ANA GABRIELA",NULL,"1969","4201666708-50",NULL,"6524","GE_BAT","1",NULL,NULL,"2024-01-25",NULL,"HIHI300497-01",NULL,"HI300497-01",NULL,"0",NULL
"8661","ANA GABRIELA",NULL,"1967","4201666708-30",NULL,"6522","GE_BAT","1",NULL,NULL,"2024-01-25",NULL,"HIHI300497-01",NULL,"HI300497-01",NULL,"0",NULL
"8662","MARIA PAULA",NULL,"2062","4515078069-10",NULL,"6839","WEG_ITAJAI","3",NULL,NULL,"2024-02-09",NULL,"15511479",NULL,"10008692320","SIM","0",NULL
"8663","MARIA PAULA",NULL,"2062","451507069-10",NULL,"6840","WEG_ITAJAI","3",NULL,NULL,"2024-02-09",NULL,"15511479-1",NULL,"10007692312","SIM","0",NULL
"8664","MARIA PAULA",NULL,"2062","2062",NULL,"6841","WEG_ITAJAI","3",NULL,NULL,"2024-02-09",NULL,"15511479-2",NULL,"10007692316","SIM","0",NULL
"8665","MARIA PAULA",NULL,"2062","4515078069-10",NULL,"6842","WEG_ITAJAI","3",NULL,NULL,"2024-02-09",NULL,"15511479-3",NULL,"10008928800","SIM","0",NULL
"8666","MARIA PAULA",NULL,"2061","4201688340-10",NULL,"6838","GE_PLT","4",NULL,NULL,"2024-02-21",NULL,"HVHV310369-04",NULL,"HV31036-04","SIM","0",NULL
"8667","MARIA PAULA","061/24","2045","4201680496-50",NULL,"6834","GE_RMG","17",NULL,NULL,"2024-03-21",NULL,"HVHV308740-02",NULL,"HV308740-02","SIM","0","2"
"8668","MARIA PAULA",NULL,"2045","4201680496-50",NULL,"6835","GE_RMG","17",NULL,NULL,"2024-03-21",NULL,"HVHV308740-02-1",NULL,"HV308740-02","SIM","0","0"
"8669","MARIA PAULA",NULL,"2045","4201680496-50",NULL,"6836","GE_RMG","34",NULL,NULL,"2024-03-21",NULL,"HVHV308740-02-2",NULL,"HV308740-02","SIM","0","0"
"8670","MARIA PAULA","045/24","2047","4515078799-20",NULL,"6862","WEG_ITAJAI","42",NULL,NULL,"2024-03-15",NULL,"4515078799-20",NULL,"10008514727","SIM","0","0"
"8671","MARIA PAULA",NULL,"2047","4515078799-20",NULL,"6863","WEG_ITAJAI","42",NULL,NULL,"2024-03-15",NULL,"15971997-1",NULL,"10008514611","SIM","0","0"
"8672","MARIA PAULA",NULL,"2047","4515078799-20",NULL,"6864","WEG_ITAJAI","42",NULL,NULL,"2024-03-15",NULL,"15971997-2",NULL,"10008514675","SIM","0","0"
"8673","MARIA PAULA",NULL,"2047","4515078799-20",NULL,"6865","WEG_ITAJAI","84",NULL,NULL,"2024-03-15",NULL,"15971997-3",NULL,"1000814696","SIM","0","0"
"8674","MARIA PAULA","045/24","2046","4515078799-10",NULL,"6861","WEG_ITAJAI","21",NULL,NULL,"2024-03-15",NULL,"15976664",NULL,"10008521996","SIM","0","0"
"8675","MARIA PAULA","040/24","2051","4515084083-40",NULL,"6857","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14084370",NULL,"10005052038","SIM","0","0"
"8676","MARIA PAULA",NULL,"2051","4515084083-40",NULL,"6858","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14084370-1",NULL,"10005051789","SIM","0","0"
"8677","MARIA PAULA",NULL,"2051","451584083-40",NULL,"6859","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14084370-2",NULL,"10005051771","SIM","0","0"
"8678","MARIA PAULA",NULL,"2051","4515084083-40",NULL,"6860","WEG_ITAJAI","32",NULL,NULL,"2024-03-08",NULL,"14084370-3",NULL,"10005764694","SIM","0","0"
"8679","MARIA PAULA","040/24","2050","4515084083-30",NULL,"6854","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14095131",NULL,"10005074842","SIM","0","0"
"8680","MARIA PAULA",NULL,"2050","4515084083-30",NULL,"6855","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14095131-1",NULL,"10005073805","SIM","0","0"
"8681","MARIA PAULA",NULL,"2050","4515084083-30",NULL,"6856","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14095131-2",NULL,"10002535069","SIM","0","0"
"8682","MARIA PAULA","035/24","2048","4515084083","10","6852","WEG_ITAJAI","30",NULL,NULL,"2024-03-08",NULL,"14140591","BASE CONTATO FIXO ALU 6063 15,9X440X203,","10005155671","SIM","0","0"
"8683","MARIA PAULA","040/24","2049","4515084083-20",NULL,"6853","WEG_ITAJAI","16",NULL,NULL,"2024-03-08",NULL,"14095806",NULL,"10005075970","SIM","0","0"
"8684","MARIA PAULA","040/24","2064","4515226518-10",NULL,"6848","WEG_ITAJAI","6",NULL,NULL,"2024-03-08",NULL,"15474322",NULL,"10008618066","SIM","0","0"
"8685","MARIA PAULA",NULL,"2064","4515226518-10",NULL,"6850","WEG_ITAJAI","6",NULL,NULL,"2024-03-08",NULL,"15474322-2",NULL,"10007618063","SIM","0","0"
"8686","MARIA PAULA",NULL,"2064","4515226518-10",NULL,"6851","WEG_ITAJAI","12",NULL,NULL,"2024-03-08",NULL,"15474322-3",NULL,"10007618047","SIM","0","0"
"8687","MARIA PAULA","039/24","2054","4201685040","30","6847","GE_BAT","18",NULL,NULL,"2024-02-27",NULL,"HIHI300022-01","SUPORTE ""Z"" P/ CABINE FK-3-1/GL 314","28760407","SIM","0","0"
"8688","MARIA PAULA","035/24","2063","4515078069","20","6843","WEG_ITAJAI","3",NULL,NULL,"2024-03-15",NULL,"15511479","BARRA CONDUTORA TCL-69kV","10007692320","SIM","0","0"
"8689","MARIA PAULA",NULL,"2063","4515078069-20",NULL,"6844","WEG_ITAJAI","3",NULL,NULL,"2024-03-15",NULL,"15511479-1",NULL,"10007692312","SIM","0","0"
"8690","MARIA PAULA",NULL,"2063","4515078069-20",NULL,"6845","WEG_ITAJAI","3",NULL,NULL,"2024-03-15",NULL,"15511479-2",NULL,"10007692316","SIM","0","0"
"8691","MARIA PAULA",NULL,"2063","4515078069-20",NULL,"6846","WEG_ITAJAI","3",NULL,NULL,"2024-03-15",NULL,"15511479-3",NULL,"10008928800","SIM","0","0"
"8692","MARIA PAULA",NULL,"2074","450126708-10",NULL,"6900","GE_PLT","1",NULL,NULL,"2024-02-05",NULL,"HVHV30986-02",NULL,"HV307986-XX","SIM","0",NULL
"8693","MARIA PAULA","035/24","2068","4515078070","10","6898","WEG_ITAJAI","60",NULL,NULL,"2024-03-01",NULL,"13081951","VIGA DA BASE CHAPA DOBRADA 2.000mm","10003280804","SIM","0","0"
"8694","MARIA PAULA","035/24","2069","4515078070","20","6899","WEG_ITAJAI","6",NULL,NULL,"2024-03-08",NULL,"14610054","VIGA DA BASE VIGA U 3.900,01mm","10006076266","SIM","0","0"
"8695","MARIA PAULA",NULL,"2067","4201689402-10",NULL,"6897","GE_PLT","30",NULL,NULL,"2024-02-21",NULL,"HVHV310369-04",NULL,"HV310369-04","SIM","0",NULL
"8696","MARIA PAULA","040/24","2081","4515210082-70",NULL,"6911","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"13319535",NULL,"10003700217","SIM","0","0"
"8697","MARIA PAULA","040/24","2080","4515210082-60",NULL,"6910","WEG_ITAJAI","12",NULL,NULL,"2024-03-08",NULL,"15481651","SUPORTE CHIFRE RESTRITOR 145MM","10007633099","SIM","0","0"
"8698","MARIA PAULA","040/24","2079","4515210082-50",NULL,"6907","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"11460314","PLATAFORMA DA FACA","10007941396","SIM","0","0"
"8699","MARIA PAULA",NULL,"2079","4515210082-50",NULL,"6908","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"11460314-1","PLATAFORMA DA FACA POS.1","10007941396","SIM","0","0"
"8700","MARIA PAULA",NULL,"2079","4515210082-50",NULL,"6909","WEG_ITAJAI","20",NULL,NULL,"2024-03-08",NULL,"11460314-2","PLATAFORMA DA FACA POS.2","10007941396","SIM","0","0"
"8701","MARIA PAULA","040/24","2078","4515210082-40",NULL,"6906","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"11460670","CHASSI TCL-230 KV 197X234X49,53MM","10005363802","SIM","0","0"
"8702","MARIA PAULA","040/24","2077","4515210082-30",NULL,"6905","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"11463274","MANCAL EIXO ACIONAMENTO TERRA","10007949926","SIM","0","0"
"8703","MARIA PAULA","040/24","2076","4515210082-20",NULL,"6904","WEG_ITAJAI","10",NULL,NULL,"2024-03-08",NULL,"11463275","MANCAL EIXO ACIONAMENTO TERRA","10007949856","SIM","0","0"
"8704","MARIA PAULA","040/24","2075","4515210082-10",NULL,"6901","WEG_ITAJAI","15",NULL,NULL,"2024-03-08",NULL,"14609589","GARFO ARTICULACAO SECCIONADORA","10006072428","SIM","0","0"
"8705","MARIA PAULA",NULL,"2075","4515210082-10",NULL,"6902","WEG_ITAJAI","15",NULL,NULL,"2024-03-08",NULL,"14609589-1","GARFO ARTICULACAO SECCIONADORA POS.1","10006072428","SIM","0","0"
"8706","MARIA PAULA",NULL,"2075","4515210082-10",NULL,"6903","WEG_ITAJAI","15",NULL,NULL,"2024-03-08",NULL,"14609589-2","GARFO ARTICULACAO SECCIONADORA POS.2","10006072428","SIM","0","0"
"8707","MARIA PAULA",NULL,"1820","4201660861-20",NULL,"6931","GE_RMG","20",NULL,NULL,"2024-03-01",NULL,"HVHV400318-01","DEFLETOR AL ALTA TENSAO OTEF-72 Ø 228 REF4 815MM","HV400318-XX","SIM","0","0"
"8708","MARIA PAULA",NULL,"1820","4201660861-20",NULL,"6932","GE_RMG","20",NULL,NULL,"2024-03-01",NULL,"HVHV40031801-1","DEFLETOR AL ALTA TENSAO OTEF-72 REF1 - PEÇA 1","HV400318-XX","SIM","0","0"
"8709","MARIA PAULA",NULL,"1820","4201660861-20",NULL,"6933","GE_RMG","20",NULL,NULL,"2024-03-01",NULL,"HVHV40031801-2","DEFLETOR AL ALTA TENSAO OTEF-72REF 1 - PEÇA 2","HV400318-XX","SIM","0","0"
"8710","MARIA PAULA",NULL,"2070","4201688747-30",NULL,"6955","GE_RMG","7",NULL,NULL,"2024-04-30",NULL,"HVHV307164-01","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM 01","HV307164-XX","SIM","1","0"
"8712","MARIA PAULA",NULL,"2070","4201688747-30",NULL,"6956","GE_RMG","7",NULL,NULL,"2024-03-01",NULL,"HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8713","MARIA PAULA",NULL,"2070","4201688747-30",NULL,"6957","GE_RMG","7",NULL,NULL,"2024-04-30",NULL,"HVHV30716401-2","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 2","HV307164-XX","SIM","1","0"
"8714","MARIA PAULA",NULL,"2059","4201686811-30",NULL,"6952","GE_RMG","10",NULL,NULL,"2024-04-30",NULL,"HVHV400318-01","DEFLETOR AL ALTA TENSAO OTEF-72 Ø 228 REF1 815MM","HV400318-XX","SIM","1","0"
"8715","MARIA PAULA",NULL,"2059","4201686811-30",NULL,"6953","GE_RMG","10",NULL,NULL,"2024-04-30",NULL,"HVHV40031801-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV400318-XX","SIM","1","0"
"8716","MARIA PAULA",NULL,"2059","4201686811-30",NULL,"6954","GE_RMG","10",NULL,NULL,"2024-04-30",NULL,"HVHV40031801-2","DEFLETOR AL ALTA TENSAO OTEF-72REF 1 - PEÇA 2","HV400318-XX","SIM","1","0"
"8717","MARIA PAULA","083/24","2058","4201686811-10",NULL,"6949","GE_RMG","1",NULL,NULL,"2024-04-23",NULL,"HVHV307164-01","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM 01","HV307164-XX","SIM","0","2"
"8718","MARIA PAULA",NULL,"2058","4201686811-10",NULL,"6950","GE_RMG","1",NULL,NULL,"2024-04-23",NULL,"HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8719","MARIA PAULA",NULL,"2058","4201686811-10",NULL,"6951","GE_RMG","1",NULL,NULL,"2024-04-23",NULL,"HVHV30716401-2","DEFLETOR AL ALTA TENSAO OTEF-72REF 1 - PEÇA 2","HV307164-XX","SIM","0","0"
"8720","MARIA PAULA",NULL,"2060","4201686811-40",NULL,"6946","GE_RMG","5",NULL,NULL,"2024-04-30",NULL,"HVHV307164-01","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM-01","HV307164-XX","SIM","1","0"
"8721","MARIA PAULA",NULL,"2060","4201686811-40",NULL,"6947","GE_RMG","5",NULL,NULL,"2024-04-30",NULL,"HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","1","0"
"8722","MARIA PAULA",NULL,"2060","4201686811-40",NULL,"6948","GE_RMG","5",NULL,NULL,"2024-04-30",NULL,"HVHV30716401-2","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 2","HV307164-XX","SIM","1","0"
"8723","MARIA PAULA",NULL,"2083","44201686811-50",NULL,"6945","GE_RMG","9",NULL,NULL,"2024-05-02",NULL,"HVHV303895-01","PLACA AL ATERRAMENTO DO BUSHING OTEF","HV303895-01","SIM","1","0"
"8724","MARIA PAULA","083/24","2052","4201685040-20",NULL,"6918","GE_RMG","3",NULL,NULL,"2024-04-23",NULL,"HVHV307164-01","DEFLETOR DO PRIMARIO DI=377 OTEF-245 ITEM-01","HV307164-XX","SIM","0","2"
"8725","MARIA PAULA",NULL,"2052","4201685040-20",NULL,"6919","GE_RMG","3",NULL,NULL,"2024-04-23",NULL,"HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8726","MARIA PAULA","059/24","2057","4201685040-60",NULL,"6917","GE_RMG","16",NULL,NULL,"2024-03-27",NULL,"HVRML-W-064709_1","COMPLEMENTO FIXACAO TUBO/PEDESTAL OSKF - L=85","RML-W-064709","SIM","0","0"
"8727","MARIA PAULA","045/24","2084","4515170041-10",NULL,"6913","WEG_ITAJAI","4",NULL,NULL,"2024-03-15",NULL,"13319678","BARRA CONDUTORA TCL-230KV","10003705987","SIM","0","0"
"8728","MARIA PAULA",NULL,"2084","4515170041-10",NULL,"6914","WEG_ITAJAI","4",NULL,NULL,"2024-03-15",NULL,"13319678-1","BARRA CONDUTORA TCL-230KV POS.1","1000370659","SIM","0","0"
"8729","MARIA PAULA",NULL,"2084","4515170041-10",NULL,"6915","WEG_ITAJAI","4",NULL,NULL,"2024-03-15",NULL,"13319678-2","BARRA CONDUTORA TCL-230KV POS.2","10003704664","SIM","0","0"
"8730","MARIA PAULA",NULL,"2084","4515170041-10",NULL,"6916","WEG_ITAJAI","4",NULL,NULL,"2024-03-15",NULL,"13319678-3","BARRA CONDUTORA TCL-230KV POS.3","10003704467","SIM","0","0"
"8731","MARIA PAULA","056/24","2021","4201680496-70",NULL,"6944","GE_RMG","16",NULL,NULL,"2024-03-20",NULL,"HVRML-W-06709_1","COMPLEMENTO FIXACAO TUBO/PEDESTAL OSKF - L=85","RML-W-064709","SIM","0","0"
"8732","MARIA PAULA","049/24","2020","4201680496-60",NULL,"6941","GE_RMG","6",NULL,NULL,"2024-03-21",NULL,"HVHV307531-01","BELLOW PROTECTION SHC FLANGE OTCF","HV307531-XX","SIM","0","0"
"8733","MARIA PAULA",NULL,"2020","4201680496-60",NULL,"6942","GE_RMG","0",NULL,NULL,"2024-03-21",NULL,"HVHV307531-01.1","BELLOW PROTECTION SHC FLANGE OTCF POS.1","HV3075","SIM","0","0"
"8734","MARIA PAULA",NULL,"2020","4201680496-60",NULL,"6943","GE_RMG","6",NULL,NULL,"2024-03-21",NULL,"HVHV307531-01.2","BELLOW PROTECTION SHC FLANGE OTCF POS.2","HV307531-XX","SIM","0","0"
"8735","MARIA PAULA",NULL,"2060","4201680496-40",NULL,"6940","GE_RMG","18",NULL,NULL,"2024-04-18",NULL,"HVHV4000257-01","PLACA AL RECONEXAO 2 TRP OSKF","HV400257-01","SIM","1","0"
"8736","MARIA PAULA","060/24","2017","4201680496-20",NULL,"6937","GE_RMG","3",NULL,NULL,"2024-03-27",NULL,"HVHV307164-01","DEFELTOR PRIMARIO DI=377 OTEF 245 ITEM-01","HV307164-XX","SIM","0","2"
"8737","MARIA PAULA",NULL,"2017","4201680496-20",NULL,"6938","GE_RMG","3",NULL,NULL,"2024-03-27",NULL,"HVHV30716401-1","DEFELTOR PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8738","MARIA PAULA",NULL,"2017","4201680496-20",NULL,"6939","GE_RMG","3",NULL,NULL,"2024-03-27",NULL,"HVHV30716401-2","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 2","HV307164-XX","SIM","0","0"
"8739","MARIA PAULA","049/24","2016","4201680496-10",NULL,"6934","GE_RMG","6",NULL,NULL,"2024-03-14",NULL,"HVHV307164-01","DEFLETOR PRIMARIO DI=377 OTEF-245 ITEM-01","HV307164-XX","SIM","0","0"
"8740","MARIA PAULA",NULL,"2016","4201680496-10",NULL,"6935","GE_RMG","6",NULL,NULL,"2024-03-14",NULL,"HVHV30716401-1","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8741","MARIA PAULA",NULL,"2016","4201680496-10",NULL,"6936","GE_RMG","6",NULL,NULL,"2024-03-14",NULL,"HVHV30716401-2","DEFLETOR DO PRIMARIO DI=377 OTEF-72 ITEM-01 - PEÇA 1","HV307164-XX","SIM","0","0"
"8742","MARIA PAULA",NULL,"1821","4201660861-30",NULL,"6930","GE_RMG","4",NULL,NULL,"2024-03-01",NULL,"HVCK-000282-01","PLACA AL FIXACAO TUBO/PEDESTAL OSKF MOD.01","CK-000282","SIM","0","0"
"8743","MARIA PAULA","049/24","1999","420168256-30",NULL,"6927","GE_RMG","5",NULL,NULL,"2024-03-14",NULL,"HVHV307531-02","BELLOW PROTECTION SHC FLANGE OTCF","HV307531-XX","SIM","0","0"
"8744","MARIA PAULA",NULL,"1999","4201678253-30",NULL,"6928","GE_RMG","5",NULL,NULL,"2024-04-15",NULL,"HVHV307531-02-1","BELLOW PROTECTION SHC FLANGE OTCF POS.1","HV307531-XX","SIM","0","0"
"8745","MARIA PAULA",NULL,"1999","4201678253-30",NULL,"6929","GE_RMG","5",NULL,NULL,"2024-03-14",NULL,"HVHV307531-02-2","BELLOW PROTECTION SHC FLANGE OTCF POS.2","HV307531-XX","SIM","0","0"
"8746","MARIA PAULA","060/24","2056","4201685040-50",NULL,"6924","GE_RMG","7",NULL,NULL,"2024-03-27",NULL,"HVHV307531-01","BELLOW PROTECTION SHC FLANGE OTCF","HV307531-XX","SIM","0","2"
"8747","MARIA PAULA",NULL,"2056","4201685040-50",NULL,"6925","GE_RMG","7",NULL,NULL,"2024-03-27",NULL,"HVHV307531-01.1","CH AÇO 1020 ESP. 1,5MM X 38MM X 1200MM","HV307531-XX","SIM","0","0"
"8748","MARIA PAULA",NULL,"2056","4201685040-50",NULL,"6926","GE_RMG","7",NULL,NULL,"2024-03-27",NULL,"HVHV307531-01.2","BELLOW PROTECTION SHC FLANGE OTCF POS.2","HV307531-XX","SIM","0","0"
"8749","MARIA PAULA","060/24","2055","4201685040-40",NULL,"6921","GE_RMG","1",NULL,NULL,"2024-03-27",NULL,"HVHV307531-02","BELLOW PROTECTION SHC FLANGE OTCF","HV307531-XX","SIM","0","2"
"8750","MARIA PAULA",NULL,"2055","42201685040-40",NULL,"6922","GE_RMG","1",NULL,NULL,"2024-03-27",NULL,"HVHV307531-02-1","BELLOW PROTECTION SHC FLANGE OTCF POS.1","HV307531-XX","SIM","0","0"
"8751","MARIA PAULA",NULL,"2055","4201685040-40",NULL,"6923","GE_RMG","1",NULL,NULL,"2024-03-27",NULL,"HVHV307531-02-2","BELLOW PROTECTION SHC FLANGE OTCF POS.2","HV307531-XX","SIM","0","0"
"8752","ANA GABRIELA",NULL,"1977","4201676659-50",NULL,"6869","GE_RMG","1",NULL,NULL,"2024-02-22",NULL,"HIHI300497-01","EMBALGEM METALICA GL314P105/5+1H-1CBR","HI300497-01","SIM","0",NULL
"8753","ANA GABRIELA",NULL,"1978","4201676659-70",NULL,"6870","GE_RMG","1",NULL,NULL,"2024-02-23",NULL,"HIHI300497-01","EMBALGEM METALICA GL314P105/5+1H-1CBR","HI300497-01","SIM","0",NULL
